,Unnamed: 0,date,developerResponse,review,rating,isEdited,title
39,39,2020-11-29 15:46:40,,"애초 이 어플 1년 전 후기만 보더라도 최소 주문료 같은 거 없었어요. 근데 배달원들이 자기 집에서 소스 같은 거 주문해서 주문 했다고 하고.. 완전 배달료 날로 먹다가 그게 꿀팁처럼 퍼져나가서 결국 최소 주문료 생겼어요. ㅎㅎ
그래도 타 어플사들과는 다르게 쿠팡이츠는 1인 1집으로 하는 완전 좋은 방식의 배달어플인데요. 그럼 사실 배달 똑바로 해야하는 게 맞잖아요? 남들 5곳 돌릴 때 본인들은 1곳 돌리니까요. 근데 다른 배달원들이 5~6곳 돌 때에도 1년에 한번 있을까 말까 하던 배달미스가... 저는 이 어플 쓰면서 몇달 만에 2번 당했어요. 배달로 돈 버는 사람이, 아예 다른 주소로 음식을 배달하고, 당.당.하게 배달했다고 우기더라구요. 진짜 놀부 심보 아닌가요? 저는 이런 배달원 반드시 패널티 중 최고의 패널티를 줘야 한다고 봐요. 거짓말에 해결도 안하고 우기기나 하고 기본도 안되어있고 일도 못하고.
그 배달원이 하도 우기길래 자세하게 집 앞에 뭐가 있었는지 물어보니까 앞에 상자가 있던 것도 못 봤답니다. 치매가 아니고서야 방금 배달한 곳을 어떻게 들어갔는지는 구체적으로 기억하면서, 문 앞에 두면서 문 앞에 상자가 있던 걸 기억 못 할 수가 있을까요? 그래도 우깁니다. ㅎㅎ
우리나라 배달 서비스 자체는 정말 편리하고 포스트 코로나 시대에 딱 맞다고 생각하는데... 결국 남의 음식에 침 뱉고 남의 음식 훔쳐먹는 도둑들, 그리고 거짓말 밥먹듯이 하는 배달원들 땜에 결국 배달 끊습니다. 이딴 식으로 일하면서 임금 인상 요구하는 양아치들한테 돈 주기가 싫어요.
그래도 어플 자체는 훌륭합니다. 하나 건의드리자면, 문 앞에 음식 둘 때(코로나 시대에 얼굴 안보고 주는 건 너무 안전을 위해 당연..) 쿠팡 택배처럼 사진 찍어서 보냈음 합니다. 그래야 그 양아치들도 뻔뻔하게 거짓말 안하죠. 절대 여기 쿠팡이츠가 싫어서 떠나는 게 아닙니다, 그저 사기꾼 배달원들에게 학을 떼고 삭제합니다. 수고하세요",1,False,앱 자체는 좋은데 뭐같은 배달원들 땜에 망함
40,40,2020-02-05 07:15:00,"{'id': 13871097, 'body': '고객님, 쿠폰을 사용할 수 없어서 너무 실망이 크셨겠어요. 충분히 준비를 하지 못한 점 정말 죄송합니다. 현재는 복구가 되어 있으니 다시 방문을 해주실 수 있을까요?', 'modified': '2020-03-05T09:39:13Z'}","배민처럼 해서 욕먹는 이벤트는 지양하세요
쿠폰 열리지도 않는데.. 준비 좀 잘하시길",5,False,;;
41,41,2019-09-30 09:17:23,"{'id': 13870760, 'body': '고객님 소중한 피드백 감사합니다. 운영시간은 현재 밤 12시까지이나 앞으로도 계속 늘려나갈 계획이니 이용에 참고 부탁드릴께요!', 'modified': '2020-03-05T09:26:17Z'}",진짜 전국민이 써야해요!!! 전 배달의민족 브이브이아피 였어요 ㅎㅎ근데 쿠팡이츠 알게된 뒤로 배민은 한달에 한번?정도 쓰고있네요!! 젤 맘에드는건 기사님이 어디계시는지 정확하게 보이니까 너무너무 좋고 최소주문금액이랑 배달비 없는건 당연히 최고네요ㅠㅠ!! 다만 꼭꼭 부탁드리는건 평일 11시 주말 12시까지만 이용가능하다는게 너무 아쉬워서 꼭 2시간이라도 더 늘어났으면 좋겠어요오!!! 리뷰 자진해서 첨 써봐요 ㅎ 진짜 삶의 질이 달라집니다 여러분 꼭 쿠팡이츠하세요!!!!!,5,False,쿠팡이츠사랑행
42,42,2021-05-05 09:56:39,,쿠팡이츠로 시킬 때마다 매번 배달직원분께서 집을 못찾으시고 주위를 계속 도시다가 제가 길가에 나와 있어야지만 찾아오십니다;; 이게 무슨 배달인가요? 그랬으면 제가 포장해서 갔죠;; 매번 그러니까 안그래도 조금 늦는 배달도 길을 못찾으시니 항상 1시간이나 걸리고요;; 배달직원분 탓이 아닙니다. 항상 친절하시고요. 하지만 매번 이러니 배달시키는 입장으로선 답답하니까 직원분께 티났을 거라는 죄책감도 들고 맛있는 거 먹고 기분이 좋아지기는 커녕 나빠지기만 합니다. 길가에 나가서 저를 발견하시고 항상 오시면서 하는 말씀이 모두 네비에서 이 집이 자세히 안나온다. 이러십니다. 네비 좀 제대로 해주세요. 다른 배달앱에선 아주 잘 찾아오십니다. 그럼 쿠팡이츠 배달네비가 이상한 거 아닌가요? 쿠팡이츠의 메리트가 아직도 모르겠습니다.,1,False,배달 네비 좀 잘 해주세요
43,43,2023-08-10 03:44:10,"{'id': 38274459, 'body': '안녕하세요 쿠팡이츠입니다.\r\n\r\n고객님께 만족스러운 경험을 제공하여 기쁘고 감사합니다.\r\n쿠팡이츠를 이용하는 고객님들께 최고의 경험을 드리기 위해 \r\n앞으로도 열심히 노력하겠습니다.\r\n\r\n관심을 갖고 시간 내어 리뷰 작성해주셔서 감사합니다.\r\n\r\n- 쿠팡이츠 드림 -', 'modified': '2023-08-14T08:24:47Z'}","10프로할인받고 이미 무료배달인데도 추가 배송비쿠폰까지 적용하면 그 어떤 배달앱보다도 저렴함...ㄷ ㄷ
다만 타 배달앱과 판매메뉴가 다르거나, 금액이 달리 등록되어있어 할인적용하나마나인 곳도 있긴한데 전체적으로 훨씬 저렴히 먹을수있음ㅠㅠ 점주님들께 큰 부담이 가는건 아닌지 궁금합니다? 그치만,, 고객 입장에서는 너무나 감사한 혜택....잘 쓰겠습니다 사랑해요 쿠팡이츠,, 이 혜택 영원하길,,,ㅎㅎㅎ",5,False,10프로할인에 매장 별 배달비 추가할인까지..!
44,44,2020-09-20 13:27:14,,"우선적으로 보였음 해서 별점 5로 드렸습니다. 저번에도 비슷한 실수 있었는데 사소한 일이라 고객센터 측 전달은 안 드렸어요. 배달을 저희 집 맞은편으로 했더라구요. 작은 해프닝이라 그땐 그냥 그러고 넘겼는데, 오늘 또 비슷한 일이 생기네요. 음식 주문했고 저는 문을 열어 준 적도 받은 적도 없는데, 배달원은 문 열고 나온 분한테 음식 전달했다는 말이... 솔직히 이해가 안 가거든요. 상담사 분께 전달을 해도 자꾸 대화가 도돌이표인 거 같아서 기사 분과 직접 전화를 하고 싶다 해도 안 된다, 내 번호를 전달드려라 해도 안 된다. 개인 정보가 중요한 것은 알고 있습니다만 이런 피드백을 받는 데 30여분이 걸리는 게 답답해서 제가 차라리 직접 전화하고 싶었어요, 배달원이랑.
결국 구경하지도 못한 음식 취소 환불 처리 하긴 했는데 괜히 받았는데 내가 꽁으로 먹으려고 취소한 놈 된 기분이라 진짜 짜증나네요 ㅋㅋ 내 음식 문 열고 받아 서 먹고 있는 놈은 말할 것도 없고... 경쟁사 오래 쓰면서 이런 일 한 번도 없었는데 쿠팡이츠로 갈아 타려 하니 일이 자꾸 생기는 게 ^^,,, 속도도 좋지만 정확성 너무 떨어지는 게 아쉽네요. 제가 두 번이나 이런 일 생겼는데 다른 분이라고 이런 경우안 생길 리가 없을 거라 생각하고 라이더 관리에 좀 더 힘써주셨음 합니다. 수고하세요.",5,False,피드백입니다
45,45,2021-12-12 02:28:55,,"현장결제나  다른 사람 명의 카드 결제 안되고
온니 본인 카드 결제만 가능하네요
아니 누가 쿠팡이츠에서 결제 성공해서
먹는데요?? 불편해서 배달의 민족으로 
다시 깔았어요",1,False,결제방식 …
46,46,2021-08-27 08:51:26,,"집에서 차로 5분거리 버거킹주문했는데 30분째 준비중으로만뜨고 이건 배달기사가 콜을 안받는가봄
가서먹었으면 벌써먹고 집에왔겠다
쿠팡이츠 이제안씀",1,False,요즘 배달기사가 안구해지나봄
47,47,2022-07-08 13:03:40,,"배달 어플들 중에 제일 좋아서 이것만 쓰는데요, 한가지만 개선 의견 드립니다. 카드 여러 개 등록해두고 쓰는데 이름 설정이 안돼서 카드사가 같으면 헷갈려요. 법카 개카 따로 쓰는 경우 많아서 저 같은 사람 많을거 같은데 카드 이름 본인이 설정할 수 있도록 해주시면 감사하겠습니다. 글고 결제하기 전에 현재 결제하는 카드 뭔지 한 번 더 확인 절차가 있어도 좋을거 같아요.. 제가 맨날 헷갈리거든요..ㅋ 그래두 쿠팡이 젤 빠르고 앱 ui도 깔끔하고 사진도 젤 좋아서 다른 걸 못 쓰겠네요ㅎㅎ좋은 서비스 감사해용",5,False,카드 이름 등록
48,48,2021-08-30 02:45:27,,배달 오지도 않고 전화해서 다시 재주문처리해주고 이걸 몇번 반복해서 2시간만에 받았습니다. 다른 이벤트 관련해서도 트러블 생기고 너무 답답했습니다. 결국 해결 못한채로 떠납니다. 어플 자체도 타어플에 비해 보기가 너무 어렵고 집 바로 앞인데도 포장 안되는 점도 불편했습니다.,1,False,진짜 별로
49,49,2020-04-16 11:57:14,,"22분~32분 써놓고 아무 알림 안내 없이 
1시간20분후 배달받음..
1시간이 다되도록 라이더픽업이 안돼서 고객센터 문의하니 답변줄수있는게 없다함.
계좌 연결해서 사용중이었는데, 주문과 동시에 돈빼가면서 20~30분 걸린다는게 한시간이십분을 초과해 가면서 취소도 못하게함 진짜 배민은 업체한테 갑질 쿠팡이츠는 고객한테 갑질함",1,False,음식점마다 써있는 시간 안맞아서..
50,50,2021-07-25 05:25:21,,여기는 문제점 전화접수하면 개선되는데 3일걸립니다  그것도 3일걸린다고  당당히 애기하네요  고객센터는 전달자 역활만 할뿐 설명해도 못알아듣는 상담원이부지기수구  라이더분들도 배차받았다 취소 해서 가게서 조리한거 다버리게 만들어놓고 이의신청하면 정산때 손실보존해주겠다 하고  이거일알이 업주가확인해야함 아바쁜세상에 거기다누락된거가 더 많음. 한마디로의도는좋은앱이지만 운영관리측면은 배*보다한참떨어짐 뭐하나 수정하는게 3일걸리는 거보면 욕 나옵니다,5,False,ㅇ
51,51,2022-10-01 05:23:08,,"주소를 잘못보냈는데 친절하게 바꿔서 제대로 배달해주셨어요~배달해주시는분께도 감사드려요~
갈비탕~흔한음식이라 그냥 대충 그러려니했는데 아뇨!!
첫숫갈로 국물을~ 와우 맛있어요~진하고 고기도 많이 들었구요~맛있어요 사진도 못찍고 달려들어 먹었네요~100% 재주문 단골집합니다~참 메뉴에 갈비탕사진은 
다른걸로 바꾸시는게 좋을듯해요~사실 저도 사진땜에 다른곳 찾으려고 했네요~사진이 음식에 비해서 살짝 초라하네요^^제 개인적인 생각입니다(죄송)
맛있게 잘먹었습니다~^^",5,False,소들녘 갈비탕
52,52,2021-08-27 06:42:18,,"시기가 시기인지라 거의 집에서 만들어 먹는데 그래도 일주일에 1-2번은 시켜먹게 되잖아용? 전 무조건 쿠팡이츠로 주문합니당ㅎㅎ 이전에는 원래 배달의*족을 애용했는데, 쿠팡이츠는 실시간으로 이동도 다 보여서 일단 너무 좋아요!!! 언제 도착할지 예상할 수 있어서 준비를 후딱ㅋㅋ 그리고 빠릅니당 빨라!! 역시 한 집 배송이지용!!! 또 치타배달?? 붙은 곳은 주문하고 거의 15-20분 만에도 오더라구여;; 진짜 로켓인줄 알았어요 배달은 무적권 쿠팡이츠죠!! 앞으로도 애용하겠습니다🧡💚💗",5,False,쿠팡이츠 최고에용!!!!
53,53,2022-02-16 14:41:20,,안녕하세요. 쿠팡이츠 잘 사용하고 있는 앱사용자입니다. 지인 한명이 쿠팡이츠를 잘쓰고있어서 키프트카드나 할인쿠폰을 선물로 주고싶어 찾아보고 있는데 그런게 없더라구요. 배민같은 경우엔 선물하기 라는 카테고리가 있어서 상품권(?)처럼 선물이 가능하던데 혹시 쿠팡이츠에도 도입이 되면 좋지않을까해서 남깁니다. 제가 못찾는경우라면 답글로 방법 알려주시면 감사하겠습니다!!,5,False,할인쿠폰&기프트카드 문의드립니다.
54,54,2021-10-02 01:07:44,,"요즘 환경문제 대두되고 신경쓰는 사람들 많거든요.  배달포장용기 종이나 환경호르몬 물질 안나오는걸로 쓰는 매장업체만 모아볼수있도록 보여주는것도 생겼으면 좋겠어요.
건강상의 문제로 환경호르몬이 나오는 음식을 먹으면 안되는데 환경문제도 그렇고 친환경 소재 용기를 쓰는 가게만 모아서 볼수있는 탭도 만들어주세요.
추가로 그런 가게에 이익을 더 준다던지 꼭 좀 검토해주세요. 쿠팡이츠가 배민보다 먼저 시행한다면 인식도 훨씬 좋아지고 영향력이 생길거라고 장담합니다",5,False,쿠팡이츠만 사용하는 사람으로서 진지하게 건의드릴게요
55,55,2022-08-26 11:42:57,,"전국민을 배달기사로 만드는 쿠팡의 실험은 실패한듯. 서울기준 배달 지연 1시간은 기본이고, 품질도 엉망. 같은 음식이면 배민원으로 시켜드세요",1,False,최악의 배달앱
56,56,2022-01-19 05:15:05,,"포장 추가된 건 좋은데 포장 제외하는 필터링 기능 추가해주시면 안될까요? 요즘 배달기사 구하기 힘든 건 아는데 아무리 그래도 음식 배달앱인데 목록 보면 다 포장밖에 안 떠서 시켜먹으려고 하면 계속 스크롤해야 해요
그리고 제발 배송비 필터링 기능도 고쳐주세요 배송비 0원이 아니라 4만원 이상 주문시 0원 이런 곳은 무료배송으로 설정해놨을때 아예 뜨지 않게 해주세요
뭐 사실 앱스토어 리뷰 보시지도 않겠지만 답답해서 뭐라도 써봅니다",5,False,필터링 기능 개선해주세요
57,57,2021-02-03 09:20:56,,"난생처음 어플 리뷰 써봅니다.. 진짜 너무 화나내요.
처음 쿠팡이츠에서 배달 시켰는데 라이더분이 길을 모르시는지 빙빙 돌다 오셔서... 예정시간보다 20분 늦었는데 그냥 참았습니다.. 그러고 한두번 정도 써보다 오늘도 사용했는데 오늘은 정말 화가나서 리뷰답니다. 배달 예상시간에는 12-20분으로 떳는데 주문하고 나니 47분... 라이더분은 저 멀리 다른동네에서 식당으로 가십니다... 최대 20분이면 올줄알고 주문했는데 47분이라뇨.. 그리고 무료배달에 최소주문 5천원이라서 주문했는데 아무 생각없이 결제 누르고 보니 배달료 2천원 추가되어서 결제 되네여.. 이건 무슨 경운지... 여튼 어플 삭제합니다... 핵짜증.. 어플의 문제인지 라이더 관리문제인지 여튼 개선하시길 바라며..",5,False,살면서 처음 써보는 앱 리뷰
58,58,2023-07-30 07:06:05,"{'id': 38019583, 'body': '안녕하세요, 쿠팡이츠 입니다.\r\n\r\n쿠팡이츠는 한 집 배달을 원칙으로 한층 더 강화된 서비스를 제공하며, 원하는 음식을 언제 어디서든 빠르게 안전하게 배달함으로써 놀라운 고객 경험을 선사하기 위해 노력하고 있습니다. \r\n\r\n고객님의 소중한 응원의 말씀에 힘입어 지치지 않고 고객님들께서 원하는 가치를 고민하고 연구하여 꼭 보답하겠습니다. \r\n\r\n앞으로도 많은 관심 부탁 드립니다. \r\n건강 조심하시고 매일 매일 행복하세요\r\n\r\n감사합니다. \r\n\r\n- 쿠팡이츠 드림 - ', 'modified': '2023-08-01T08:39:07Z'}",경쟁업체는 배달관리를 어떻게하는지 답답해 죽겠어서 갈아탔는데 진짜 대기업은 대기업 배달시간 거의 무조건 다 지키고 못 지켜봤자 1~2분 늦는 정도에 쿠팡회원이면 10프로 할인되고 쿠팡으로 쌓은 포인트 쓸 수 있어서 거의 시킬 때마다 원가 정도만 계산하게 되는듯 진짜 왜 이제야 갈아탔을까요,5,False,쿠팡은 신이야 모르면 그냥 외워
